age,balance,income,campaign,previous,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,loan_no,loan_yes,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,TookProduct
40,60,26073,6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
52,3163,30265,6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
53,4,25009,6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
38,284,21883,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
49,2576,12747,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
41,121,23692,6,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0
50,8139,19708,6,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
35,407,41039,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
30,-336,23211,6,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
38,7124,1000,6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
34,857,46169,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
53,619,31555,6,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
43,-179,38447,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
48,333,32522,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
44,4758,41166,6,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
51,18,15466,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
36,837,24300,6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
42,0,26127,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
41,389,22026,6,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
38,1449,37080,6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
39,1439,40886,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
51,-2082,22899,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
46,519,19659,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
47,310,28867,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
41,-7,37545,6,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
53,4541,22196,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
46,477,10398,6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
48,292,42560,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
35,1067,25968,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
59,0,27298,6,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
61,985,31081,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
47,1121,10357,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
41,902,29834,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
51,2094,69940,6,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
49,443,13977,6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
39,800,14577,6,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
30,-518,26374,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
48,5,33091,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
58,435,46252,6,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
39,157,32819,6,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
31,22546,26781,6,4,0,1,0,0,0,1,0,1,0,1,0,0,0,0
58,23,31434,6,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
51,500,21678,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
52,247,26340,6,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
34,5320,15998,6,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0
38,5092,34117,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
48,750,37694,6,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
40,89,20880,6,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
36,4280,54322,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42,4209,25421,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
29,0,30094,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
47,145,17657,6,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
44,1242,11221,6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
31,355,31709,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
37,137,35766,6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
34,47,26026,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
48,2537,10966,6,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
55,171,30542,6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
58,5092,10453,6,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
48,-13,9588,6,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0
43,275,25779,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
53,206,37198,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
40,2805,27707,6,23,0,1,0,1,0,0,0,1,0,1,0,0,0,0
34,250,10188,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
38,0,16537,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
53,459,23490,6,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
31,0,8860,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
35,8652,22253,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
30,42,23003,6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
49,1568,22251,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
45,999,19454,6,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0
42,0,31914,6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
53,3316,26596,6,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
31,1183,37429,6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
60,362,52968,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
32,2536,46794,6,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
40,591,3930,6,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
21,2488,45675,6,3,0,0,1,0,1,0,0,1,0,0,0,1,0,1
36,339,29021,6,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
30,0,30857,6,9,0,0,1,0,1,0,0,1,0,1,0,0,0,0
40,641,41675,6,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
52,217,29758,6,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
46,324,37457,6,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
49,133,21739,6,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
56,15311,30140,6,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
26,-32,22144,6,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
29,2485,27464,6,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
30,81,14611,6,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0
58,1640,28211,6,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0
45,1893,66531,6,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
41,4684,26995,6,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
28,781,30618,6,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
33,291,22714,6,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
34,1386,29455,6,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
35,0,27799,6,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
47,3727,35946,6,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
37,-242,41600,6,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
42,2613,38932,6,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
46,295,24676,6,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
36,47,28437,6,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
44,5045,19963,6,15,0,0,1,0,1,0,0,1,0,0,1,0,0,0
30,71,23192,6,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
30,127,25860,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
34,5039,19408,6,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
30,447,25204,6,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
52,83,50610,6,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
26,1347,41651,6,5,0,0,1,0,1,0,0,1,0,0,1,0,0,1
36,0,27588,6,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
41,400,11402,6,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
46,334,28658,6,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0
28,5549,18201,6,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
51,-55,29140,6,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
33,71,20585,6,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
30,638,19149,6,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
49,548,26081,6,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
32,0,1000,6,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
30,20,19009,6,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
34,-292,20437,6,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
28,0,45721,6,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
54,812,16188,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
53,0,32897,5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
42,360,37355,5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
41,2195,27372,5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
35,275,29895,5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
51,4,20767,5,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
56,1016,11144,5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
38,157,25397,5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
49,39,33639,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
33,10,39733,5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
41,664,47723,5,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
33,39,27892,5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
40,-375,32913,5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
31,-452,15822,5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
44,0,20565,5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
26,-3,18333,5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
39,26,16290,5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
52,280,8018,5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
42,2974,31535,5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
44,0,16950,5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
39,355,28924,5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
56,4073,32819,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
41,412,38026,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
57,14093,31935,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
58,1517,28156,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
32,217,33965,5,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
48,1152,8182,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
37,4030,28546,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
32,2349,1000,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
41,49,9483,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
32,759,65135,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
38,1147,35547,5,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
58,497,21403,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
31,13,17616,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
54,0,20825,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
81,1,38786,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
47,7708,28427,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
35,-12,12176,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
43,764,23685,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
50,421,38783,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
40,1206,27938,5,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
36,439,41284,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
38,0,33266,5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
48,112,34453,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
52,14,21228,5,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
50,0,32261,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
59,185,32847,5,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
36,177,39340,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
32,-632,10142,5,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
30,0,33696,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
48,127,28673,5,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
56,379,37443,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
50,0,15926,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
79,4738,41490,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
57,2927,33316,5,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
39,124,25117,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
38,0,2488,5,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0
30,-99,22076,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
52,1339,1000,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
49,1019,28154,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
55,203,51209,5,12,0,1,0,0,1,0,0,1,0,0,1,0,0,0
38,279,24702,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
51,1550,26063,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
42,1419,18214,5,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
39,-735,33680,5,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0
71,4657,32102,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
40,98,32009,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
38,3419,29504,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
33,4,23948,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
42,473,34897,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
31,-331,20841,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
35,1265,62149,5,4,0,1,0,0,0,1,0,1,0,1,0,0,0,1
38,497,36128,5,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
43,778,27150,5,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
35,94,30528,5,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
40,2,15027,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
33,3132,9275,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
30,1882,23613,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
35,0,12860,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
45,827,10671,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
52,2557,77782,5,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1
48,5543,34061,5,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
34,247,18384,5,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
53,6095,18580,5,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
34,1116,26737,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
27,818,24588,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
30,2678,34438,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
37,489,41968,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
32,2431,44947,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
39,406,21636,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
58,413,21593,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
44,7635,9600,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
41,4,41339,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
40,294,8344,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
44,332,24333,5,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
47,3285,32165,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
51,260,31549,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
45,542,23558,5,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0
45,192,18144,5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
58,0,13124,5,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
31,0,33129,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
48,0,29260,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
50,112,12202,5,5,0,1,0,0,0,1,0,1,0,0,1,0,0,0
49,1032,30669,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
32,119,28375,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
59,1585,22892,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
62,367,19019,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
54,0,30130,5,3,0,1,0,0,0,0,1,1,0,0,1,0,0,0
40,8902,40019,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
32,61,24411,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
54,1956,12185,5,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
41,1334,21898,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
45,0,38454,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
46,410,5779,5,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
29,358,14941,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
52,1141,22294,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
40,1259,43492,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42,440,17054,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
40,99,22383,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
39,267,7369,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
51,463,25883,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
28,131,21799,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42,1,15052,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
42,603,31349,5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
45,6945,36994,5,3,0,1,0,0,0,1,0,1,0,1,0,0,0,0
33,-333,23041,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
34,6979,27522,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
37,6101,38043,5,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
27,619,36417,5,4,0,0,1,0,1,0,0,1,0,0,1,0,0,0
32,12607,13098,5,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
28,0,22273,5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
30,60,18743,5,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
34,3723,27866,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
20,291,26531,5,5,0,0,1,0,1,0,0,1,0,1,0,0,0,0
42,-411,28565,5,3,0,0,1,0,0,1,0,1,0,1,0,0,0,0
36,3875,20909,5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
27,-79,21967,5,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
33,-56,19887,5,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
32,41,47306,5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
26,856,27794,5,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
32,0,21783,5,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0
59,351,21510,5,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
27,3638,27965,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
31,1306,16495,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42,243,35089,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
26,3672,22780,5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
34,-72,8693,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
34,318,27592,5,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
27,1566,27284,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
27,282,28841,5,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
34,6766,16579,5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
37,1661,25991,5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
34,9851,20480,5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
27,3354,23959,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
35,414,34947,5,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0
31,373,18334,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
30,178,13249,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
36,1283,27070,5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
33,238,28635,5,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
36,0,37292,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
27,235,19937,5,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
25,959,27145,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
26,1700,42627,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
46,1790,26638,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
47,2540,24275,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
32,473,34179,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
41,512,9898,5,3,0,1,0,0,1,0,0,1,0,1,0,0,0,0
31,1419,36116,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
39,1315,24159,4,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
49,755,15085,4,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
43,738,25500,4,4,1,0,0,0,1,0,0,1,0,1,0,0,0,0
50,94,22777,4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
52,353,26195,4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
32,0,29342,4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
35,0,20190,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
43,-97,33810,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
53,751,29324,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
47,225,60800,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
28,101,34557,4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
47,162,17894,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
29,415,21686,4,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
32,1,34796,4,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
44,809,19613,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
35,473,2494,4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
46,452,3471,4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
55,1598,37560,4,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
59,975,20275,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
38,-17,28341,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
51,9228,35468,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
56,109,27090,4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
52,-97,26973,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
57,4664,23004,4,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
40,502,22462,4,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0
36,117,35927,4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
54,22,25802,4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
37,0,45033,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
42,248,30032,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
54,1419,27466,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
45,220,21746,4,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
43,0,18471,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
36,0,21835,4,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
42,-166,9145,4,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
30,1476,24858,4,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
29,444,50329,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
45,419,17813,4,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
46,179,27472,4,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
78,499,30828,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
31,-253,35609,4,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
51,1634,16064,4,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
55,989,4029,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
53,624,15717,4,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
35,524,34011,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
35,2971,55058,4,2,0,1,0,0,1,0,0,1,0,1,0,0,0,1
34,244,29836,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
46,271,16091,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
35,0,40735,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
41,288,38187,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
49,322,22651,4,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
30,1221,25963,4,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
57,452,10842,4,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
40,694,27540,4,5,0,1,0,0,1,0,0,1,0,1,0,0,0,0
58,76,26743,4,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
36,16,16635,4,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
37,189,33735,4,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
31,33,24616,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
46,548,30041,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
29,178,22501,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
56,4063,28003,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
33,1808,26285,4,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
37,64,4922,4,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0
51,35,20562,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
45,115,25505,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
55,3334,46891,4,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
