Age,Income,Family,CCAvg,Mortgage,Online,edu_graduate,edu_undergrad,LoanTaken
47,124,4,5,0,0,0,0,1
43,20,3,0,0,0,0,1,0
40,83,1,1,0,0,0,0,0
31,18,4,0,0,0,1,0,0
27,99,1,3,149,0,0,0,1
55,62,3,0,0,1,1,0,0
54,24,1,0,0,0,1,0,0
23,13,4,1,84,1,0,1,0
54,64,2,0,0,1,0,0,0
57,62,3,2,240,0,0,1,0
41,158,1,4,0,0,1,0,1
28,88,1,5,0,1,0,1,0
33,28,4,0,0,1,0,1,0
51,52,2,1,0,0,0,0,0
28,82,4,0,0,1,0,1,0
63,140,2,6,97,0,0,1,0
29,80,1,0,0,1,1,0,0
62,58,4,1,228,0,1,0,0
51,180,1,1,0,1,0,1,0
52,55,1,1,227,0,1,0,0
43,65,3,2,100,0,1,0,0
39,62,3,2,0,0,1,0,0
35,23,4,0,0,0,0,1,0
34,35,1,1,0,1,0,1,0
49,35,4,0,0,0,1,0,0
43,74,4,0,0,0,0,1,0
48,14,3,0,0,1,0,1,0
30,83,2,1,199,0,0,0,0
46,71,4,1,0,0,0,0,0
43,53,2,0,130,1,0,1,0
27,103,2,0,84,0,0,1,0
39,109,1,1,0,1,0,1,0
58,60,2,1,94,1,1,0,0
44,12,3,0,0,1,1,0,0
39,141,2,8,0,1,0,1,0
35,128,1,3,0,1,0,1,0
41,98,3,1,296,0,0,1,0
43,41,1,0,0,0,0,0,0
55,90,2,4,0,0,0,0,0
32,31,1,0,0,0,0,1,0
56,74,1,3,0,0,0,0,0
30,83,4,1,0,0,0,0,0
65,35,1,0,0,0,0,0,0
31,140,1,4,0,0,0,1,0
41,65,3,0,0,0,0,0,0
55,35,3,1,0,0,0,1,0
37,73,4,1,0,1,0,0,0
34,29,1,1,0,1,1,0,0
34,55,4,2,147,0,1,0,0
33,20,4,0,0,1,1,0,0
48,70,1,2,0,0,1,0,0
28,81,4,0,0,0,0,1,0
30,25,2,0,0,1,0,1,0
44,119,2,7,239,1,0,1,0
61,49,4,1,185,0,1,0,0
59,38,1,1,0,1,0,1,0
33,80,2,1,0,1,0,0,0
56,84,1,4,0,1,0,1,0
53,61,4,1,0,1,1,0,0
42,173,2,1,373,1,1,0,1
43,60,2,2,0,0,0,1,0
35,83,2,4,0,1,0,0,0
61,59,1,2,0,0,1,0,0
39,32,3,2,116,1,0,0,0
61,33,3,0,0,1,0,0,0
40,19,4,0,0,1,0,0,0
34,14,4,0,0,0,0,1,0
65,94,4,4,120,1,0,1,1
40,154,2,6,325,1,0,1,0
39,33,1,2,0,0,1,0,0
61,28,2,0,135,1,0,0,0
40,44,1,1,0,1,0,1,0
49,81,2,0,0,0,0,0,0
43,29,1,0,0,1,0,0,0
45,58,3,0,0,1,0,0,0
52,38,4,0,0,0,1,0,0
32,82,3,1,0,1,0,1,0
31,18,1,0,0,1,0,0,0
27,45,2,1,0,0,1,0,0
33,64,4,3,0,0,0,1,0
65,48,3,2,0,0,0,1,0
62,24,1,0,0,1,0,0,0
55,65,4,2,0,1,0,0,0
46,111,1,0,329,0,0,1,0
37,114,3,0,0,1,1,0,0
60,39,2,1,0,1,0,0,0
44,19,1,0,0,0,0,0,0
35,22,3,0,0,1,1,0,0
52,49,4,1,0,1,1,0,0
30,40,1,0,0,1,0,1,0
62,63,1,1,118,1,0,1,0
41,55,1,2,0,0,0,1,0
38,33,1,2,0,1,1,0,0
52,31,4,1,0,1,0,0,0
48,24,4,0,0,1,0,1,0
47,81,4,3,0,1,0,0,0
41,81,1,0,223,1,1,0,0
44,113,2,3,0,1,0,1,0
50,81,1,1,0,0,0,1,0
36,101,3,1,0,0,0,0,0
52,78,3,3,0,0,1,0,0
62,78,2,0,0,1,0,0,0
55,35,1,1,118,0,1,0,0
61,9,2,0,0,1,0,0,0
34,82,4,2,0,1,1,0,0
34,41,1,2,0,0,0,0,0
59,84,1,1,0,1,0,0,0
41,42,4,2,185,1,1,0,0
33,54,3,2,0,0,0,1,0
55,84,2,0,0,0,0,0,0
64,131,1,3,0,0,0,1,0
44,85,2,3,0,1,0,0,0
32,84,4,3,0,1,0,1,0
67,114,4,2,0,1,0,0,0
40,61,3,0,0,1,0,0,0
57,39,1,2,0,1,0,0,0
59,21,2,1,120,1,0,1,0
43,111,4,5,0,1,0,0,1
58,68,2,2,113,0,0,1,0
50,179,4,3,0,1,1,0,1
52,93,4,4,0,0,1,0,1
35,85,2,1,0,0,0,1,0
40,180,1,4,0,0,0,1,0
31,110,2,1,0,1,0,0,0
32,65,1,1,268,1,0,1,0
55,159,1,3,0,0,0,0,1
43,81,2,3,0,1,0,1,0
31,132,1,3,0,1,0,1,0
26,44,1,2,0,0,1,0,0
58,98,1,2,0,0,0,1,0
51,62,2,1,0,1,1,0,0
45,91,1,4,0,1,0,1,0
56,29,4,0,87,1,1,0,0
25,101,4,2,0,0,0,0,0
38,65,3,0,0,1,1,0,0
62,58,1,2,0,0,1,0,0
39,32,2,0,0,1,0,0,0
56,140,4,0,292,0,0,1,1
50,44,1,0,187,1,0,1,0
52,113,1,0,0,0,0,0,0
53,38,1,1,0,1,1,0,0
25,13,4,0,0,0,0,1,0
44,62,2,2,0,1,0,1,0
42,29,3,2,0,0,0,0,0
42,141,3,4,0,0,1,0,1
63,132,1,4,0,1,1,0,1
57,23,1,0,0,1,0,0,0
56,11,2,0,89,0,0,1,0
60,90,4,1,0,1,1,0,0
62,43,1,1,0,1,1,0,0
48,59,4,2,0,1,0,1,0
37,28,2,0,0,0,0,0,0
55,28,2,0,82,1,1,0,0
42,108,3,1,383,1,0,1,0
39,78,1,2,0,0,0,0,0
47,65,1,2,0,1,0,1,0
34,25,4,1,0,1,0,1,0
48,108,2,3,0,0,0,0,0
52,43,4,0,0,1,1,0,0
53,95,4,1,0,1,1,0,0
49,24,1,0,0,0,0,1,0
47,190,2,8,0,0,0,1,0
48,24,1,0,0,0,0,0,0
38,41,4,1,0,1,0,1,0
48,80,3,1,0,0,0,1,0
56,63,3,2,0,1,0,0,0
65,79,3,2,0,0,0,0,0
46,105,4,3,0,0,0,1,1
60,153,3,2,0,0,0,0,1
50,114,1,0,0,0,0,1,0
41,120,1,5,0,1,0,1,0
41,104,1,4,0,1,0,0,0
60,20,1,1,0,1,0,1,0
57,41,1,1,0,1,0,1,0
48,35,2,1,0,0,0,1,0
53,174,1,2,0,1,1,0,1
42,164,1,1,0,1,0,0,1
45,22,1,0,0,0,0,1,0
35,132,1,3,82,0,0,1,0
34,32,4,1,0,1,0,1,0
67,21,3,0,0,0,0,0,0
36,49,2,1,0,0,1,0,0
40,30,2,0,86,0,0,0,0
35,118,2,7,358,0,0,1,0
60,11,4,0,0,1,0,0,0
59,61,3,2,0,1,0,0,0
35,43,4,1,0,1,1,0,0
27,141,4,5,354,0,0,0,1
29,54,4,1,0,0,0,0,0
35,33,2,0,0,1,0,1,0
38,84,3,1,121,1,0,0,0
62,125,1,1,0,1,0,0,1
43,110,1,3,0,0,0,1,0
35,14,4,1,0,1,0,1,0
41,65,2,2,0,1,0,1,0
65,78,3,2,0,1,0,0,0
61,18,3,0,0,0,0,0,0
55,95,2,4,275,0,0,0,0
28,95,2,1,0,0,1,0,0
52,191,1,1,0,1,0,1,0
34,19,1,0,83,1,0,0,0
49,19,4,0,0,1,0,0,0
42,39,1,0,0,1,0,0,0
49,93,1,2,0,1,0,1,0
49,115,3,4,0,0,0,0,1
32,112,1,2,408,1,1,0,0
59,40,4,0,0,0,0,1,0
43,45,3,0,0,0,1,0,0
48,133,1,5,0,0,0,1,0
31,85,3,1,87,1,0,1,0
30,18,2,0,0,1,1,0,0
58,54,4,1,0,1,1,0,0
41,41,2,2,105,0,1,0,0
38,21,1,0,0,1,0,0,0
33,152,1,6,0,1,0,1,0
51,53,1,1,0,1,1,0,0
45,163,3,5,0,0,1,0,1
34,84,4,0,0,1,1,0,0
39,59,3,0,199,1,0,0,0
44,33,3,0,0,0,1,0,0
55,81,4,4,209,1,0,1,0
28,182,3,7,442,1,1,0,1
57,61,1,2,0,0,0,0,0
43,88,4,1,0,1,1,0,0
46,170,2,2,0,0,0,1,0
35,83,4,0,315,1,0,0,0
25,44,4,0,0,0,1,0,0
65,83,3,2,0,1,0,0,0
64,21,1,0,76,0,1,0,0
39,143,1,3,0,1,0,1,0
62,103,2,2,0,1,0,1,0
46,135,3,4,213,1,0,1,1
36,162,1,8,153,1,0,1,0
42,73,4,0,0,0,0,1,0
35,142,4,0,0,0,0,0,1
45,115,2,3,85,1,0,1,0
27,88,3,0,238,0,0,1,0
29,73,3,0,0,0,0,0,0
55,94,1,0,221,0,0,0,0
32,58,1,1,0,1,0,1,0
25,113,4,2,0,1,0,0,0
41,35,2,1,135,0,1,0,0
52,65,1,0,0,1,0,1,0
31,170,2,6,137,1,0,1,0
40,62,2,2,0,1,1,0,0
54,54,2,2,97,0,0,0,0
48,39,1,1,0,0,1,0,0
39,28,1,1,118,1,0,0,0
64,95,2,0,0,1,0,0,0
54,82,3,3,0,1,1,0,1
39,21,1,0,101,0,0,0,0
55,50,2,2,0,1,0,0,0
42,34,3,2,0,0,0,0,0
58,19,4,0,0,0,0,0,0
45,71,4,1,0,1,0,1,0
29,113,2,2,84,1,1,0,0
36,9,4,0,0,1,0,0,0
63,118,1,2,427,0,0,1,0
55,79,4,4,0,0,0,1,0
54,72,3,1,0,0,0,0,0
61,18,1,1,0,0,0,1,0
36,93,2,2,0,1,0,1,0
61,62,1,0,244,1,1,0,0
39,23,3,1,0,1,1,0,0
57,40,3,1,0,1,0,0,0
35,34,4,1,87,1,0,1,0
66,114,1,0,0,1,0,0,0
49,125,1,2,0,0,0,1,0
48,41,1,1,0,0,0,0,0
61,38,2,1,0,0,0,0,0
44,45,4,0,0,1,1,0,0
23,12,4,1,90,1,0,1,0
31,115,2,1,189,1,0,0,0
39,175,2,8,0,1,0,1,0
45,24,1,0,0,0,0,0,0
39,28,2,1,56,0,1,0,0
64,32,2,0,0,1,0,1,0
64,63,2,1,184,1,0,0,0
47,32,1,1,0,0,0,1,0
34,60,4,1,0,0,0,1,0
56,53,2,1,78,0,0,0,0
33,58,4,1,0,0,0,1,0
56,42,4,2,0,0,1,0,0
57,39,4,0,0,1,1,0,0
43,72,1,2,271,1,0,1,0
43,80,3,0,0,1,0,1,0
26,39,4,0,0,0,1,0,0
64,18,2,0,0,1,0,0,0
43,30,1,0,0,1,0,0,0
44,54,1,2,202,0,0,1,0
60,128,1,0,0,1,0,1,0
37,38,1,1,116,0,1,0,0
56,120,1,7,186,1,0,1,0
54,25,4,0,109,0,0,0,0
43,85,4,1,110,1,0,0,0
57,135,3,4,0,1,1,0,1
29,14,4,0,0,0,0,0,0
54,70,1,1,251,1,0,0,0
61,23,3,0,0,0,1,0,0
29,31,4,0,0,1,1,0,0
47,132,1,0,0,1,0,1,0
43,28,3,0,0,1,0,1,0
46,125,2,4,0,1,0,0,1
55,91,2,2,0,1,0,1,0
48,191,2,2,231,0,0,1,0
26,88,2,1,0,0,1,0,0
63,84,4,2,56,1,0,0,0
57,64,3,2,142,1,0,0,0
58,28,2,0,146,1,1,0,0
28,149,1,0,0,1,0,1,0
61,172,4,4,0,1,0,1,1
65,42,1,1,0,0,1,0,0
33,53,2,1,96,0,1,0,0
63,149,2,0,364,1,0,0,1
43,113,2,1,0,0,1,0,0
26,79,2,2,0,1,0,1,0
57,175,2,0,429,1,0,1,0
50,38,1,1,0,1,0,0,0
54,120,4,3,431,1,1,0,1
59,52,4,0,0,0,0,1,0
49,42,2,0,0,1,1,0,0
54,13,1,0,0,0,0,1,0
65,141,2,6,0,1,0,1,0
34,131,2,4,156,1,0,1,0
31,133,1,1,0,0,0,0,1
31,64,2,2,0,1,0,1,0
64,49,2,1,0,1,0,1,0
52,34,1,0,0,1,0,0,0
57,91,1,4,81,0,0,1,0
60,195,1,4,0,1,0,1,0
45,53,3,2,112,0,1,0,0
39,39,2,0,0,0,0,0,0
25,20,4,1,0,0,0,1,0
29,104,4,1,0,0,0,0,0
40,51,2,1,131,1,1,0,0
36,154,3,6,0,0,0,1,1
33,38,1,1,115,0,0,1,0
51,12,2,0,0,0,0,1,0
35,28,1,0,0,0,0,0,0
54,33,2,0,0,1,0,0,0
29,31,4,1,0,0,1,0,0
32,44,1,1,192,1,1,0,0
37,49,4,2,192,0,0,0,0
55,134,2,0,0,0,0,1,0
30,182,4,0,94,1,0,0,1
49,114,1,0,286,1,0,1,0
51,90,1,2,0,1,1,0,0
65,105,4,1,0,1,0,0,0
32,58,3,2,90,1,0,1,0
29,53,4,2,0,1,0,0,0
46,15,4,0,0,1,0,0,0
64,103,1,0,0,1,0,0,0
27,58,4,1,154,1,1,0,0
50,83,1,2,0,1,1,0,0
33,125,1,4,0,1,0,0,1
38,61,3,0,0,0,0,0,0
38,69,3,2,0,0,1,0,0
37,89,1,1,0,1,0,0,0
46,70,4,2,0,0,0,1,0
31,39,2,1,0,0,1,0,0
35,41,4,1,0,1,1,0,0
50,148,2,0,508,0,0,1,0
45,38,3,0,148,1,1,0,0
30,95,1,3,146,0,0,0,1
60,129,2,6,0,0,0,1,0
31,84,4,1,0,1,1,0,0
60,29,3,1,0,0,1,0,0
36,30,2,0,0,1,0,0,0
64,90,2,0,134,0,0,0,0
29,150,1,0,0,0,0,1,0
58,15,4,0,0,0,1,0,0
59,13,4,0,0,0,1,0,0
58,9,2,0,0,1,0,0,0
35,24,4,1,0,0,0,0,0
43,41,3,2,0,1,1,0,0
33,25,4,1,0,1,0,1,0
54,49,4,2,0,0,1,0,0
38,58,3,0,128,0,0,0,0
38,141,2,0,0,1,0,1,0
57,50,4,2,211,0,0,1,0
34,61,3,2,0,0,0,1,0
52,65,1,1,0,1,0,1,0
50,112,1,0,229,0,0,1,0
60,19,3,0,0,1,0,0,0
26,23,1,0,0,0,1,0,0
56,60,1,2,0,0,0,0,0
39,30,4,0,0,0,0,1,0
45,144,4,5,210,1,0,1,1
30,118,4,3,0,1,0,0,1
37,194,2,0,0,0,0,1,0
48,174,1,2,0,1,0,1,0
65,34,1,1,119,1,0,0,0
46,84,3,0,0,1,1,0,0
40,41,1,2,0,0,1,0,0
33,92,3,1,0,0,0,1,0
40,19,1,0,116,0,0,0,0
60,55,3,0,172,0,1,0,0
51,22,4,0,0,1,1,0,0
41,155,1,7,0,0,0,1,0
37,72,4,2,0,0,0,0,0
35,81,1,2,0,1,1,0,0
35,30,1,1,0,0,0,1,0
46,54,4,2,189,1,0,1,0
60,60,3,2,0,1,0,1,0
51,68,1,1,0,0,1,0,0
31,65,4,2,126,1,1,0,0
30,31,3,1,142,0,1,0,0
32,169,1,6,272,1,0,0,1
53,139,1,0,0,0,0,0,1
33,29,1,0,0,0,0,0,0
40,43,2,1,0,0,1,0,0
57,80,2,2,0,1,0,1,0
51,43,1,1,123,1,1,0,0
30,194,2,4,0,0,0,1,0
41,24,2,0,0,1,0,0,0
54,32,2,0,0,1,0,0,0
42,153,3,5,416,0,0,1,1
30,30,1,0,0,1,0,0,0
60,165,3,5,0,0,0,1,1
56,64,3,0,0,0,1,0,0
63,15,4,0,83,0,1,0,0
56,70,3,0,0,0,1,0,0
39,32,3,2,0,1,0,0,0
29,128,2,4,209,1,1,0,1
28,84,1,2,102,0,0,0,0
41,62,2,2,0,1,0,0,0
28,33,3,1,0,0,1,0,0
49,65,1,0,0,1,0,1,0
30,33,4,1,85,0,1,0,0
63,15,1,0,115,1,1,0,0
45,45,3,1,0,1,1,0,0
40,132,2,3,0,1,0,1,0
62,65,1,0,0,1,1,0,0
38,52,2,2,147,0,1,0,0
32,64,2,0,0,1,0,1,0
58,73,2,2,224,1,0,0,0
33,20,1,0,0,0,0,0,0
60,44,2,0,192,1,0,1,0
34,79,1,2,0,1,0,1,0
38,104,2,1,79,0,1,0,0
44,88,1,4,0,0,0,1,0
56,51,3,2,0,1,0,0,0
37,61,3,0,0,0,1,0,0
45,23,2,0,91,1,0,0,0
44,38,2,2,95,1,0,0,0
37,75,3,2,0,0,1,0,0
47,42,4,0,0,1,0,1,0
51,45,4,0,0,1,0,1,0
63,59,3,0,0,1,1,0,0
61,130,2,2,0,0,0,0,1
43,9,2,0,96,1,0,0,0
41,62,3,0,0,0,0,0,0
59,202,1,4,553,0,0,1,0
29,162,1,4,0,0,0,1,0
32,93,3,1,79,1,0,1,0
64,145,1,0,0,0,0,1,0
50,99,1,4,368,0,0,1,1
35,148,1,5,0,1,0,0,1
34,154,3,5,0,1,1,0,1
58,149,2,6,0,1,0,1,0
41,69,1,1,78,1,0,0,0
37,30,2,0,146,0,0,1,0
35,48,2,1,0,1,1,0,0
45,42,1,0,0,1,0,0,0
53,132,2,0,403,0,0,1,0
53,81,3,1,193,1,1,0,0
54,60,4,3,0,1,1,0,0
28,45,4,1,95,0,1,0,0
58,70,1,1,0,0,0,0,0
47,71,4,2,0,1,0,1,0
24,28,4,1,0,0,0,0,0
27,83,2,0,0,0,0,1,0
42,131,1,3,0,0,0,1,0
50,82,1,0,0,1,0,1,0
41,79,1,4,225,1,0,0,0
46,51,4,1,0,0,0,0,0
46,111,2,6,0,0,0,1,0
51,93,1,0,0,1,0,1,0
59,73,4,2,0,0,0,0,0
58,24,2,0,0,1,1,0,0
37,64,3,0,0,1,1,0,0
39,104,3,1,242,1,0,1,0
47,38,4,1,0,1,0,0,0
51,191,1,8,0,1,0,1,0
64,53,4,1,0,0,0,0,0
59,74,4,2,0,0,0,0,0
55,21,4,0,0,1,0,0,0
57,80,3,1,144,1,0,0,0
59,41,4,2,174,0,0,1,0
42,79,1,3,0,0,0,0,0
34,141,3,6,260,1,1,0,1
41,32,3,1,0,0,1,0,0
43,38,3,2,0,1,0,0,0
53,85,3,1,0,1,1,0,0
47,93,2,0,107,0,0,0,0
49,140,1,1,0,0,0,0,1
35,69,4,1,0,0,1,0,0
52,32,2,2,0,0,1,0,0
53,61,4,0,177,0,0,1,0
48,125,1,2,0,1,0,1,0
35,30,4,1,0,0,1,0,0
52,104,2,2,0,1,1,0,0
60,24,1,0,0,0,0,1,0
33,22,1,0,0,0,1,0,0
38,59,2,2,0,0,1,0,0
29,120,1,4,0,0,1,0,1
35,164,2,0,500,0,0,1,0
26,60,4,1,0,1,0,1,0
48,43,3,1,0,1,1,0,0
43,70,3,2,0,0,0,1,0
60,51,2,2,0,1,0,1,0
27,59,4,1,0,1,0,1,0
38,129,4,0,75,1,0,0,1
40,22,2,1,0,1,1,0,0
38,29,4,0,0,1,1,0,0
50,18,1,0,0,1,0,0,0
38,65,3,0,0,1,0,0,0
34,65,4,1,0,0,0,1,0
42,38,1,0,0,0,0,1,0
60,110,2,2,0,1,0,1,0
62,22,1,1,111,1,1,0,0
59,43,2,0,0,0,0,1,0
49,30,4,0,0,0,0,1,0
49,134,2,6,0,1,0,1,0
36,32,3,1,0,0,0,1,0
33,139,1,4,0,0,0,1,0
43,45,2,0,0,0,0,1,0
53,62,3,3,0,0,1,0,0
57,51,4,1,103,1,1,0,0
53,93,1,0,313,0,0,0,0
60,122,1,1,56,0,0,1,0
34,45,1,1,0,0,0,1,0
51,179,1,8,0,1,0,1,0
36,64,3,2,205,0,0,1,0
63,41,2,1,0,0,0,1,0
37,58,2,0,0,0,0,0,0
57,64,4,2,0,1,0,1,0
52,28,3,1,0,0,1,0,0
38,21,1,0,0,1,0,0,0
61,60,1,2,0,1,1,0,0
31,78,2,0,0,0,0,1,0
39,59,3,0,0,0,0,0,0
38,59,3,0,0,1,0,0,0
46,83,4,1,0,1,1,0,0
48,128,1,5,0,0,0,1,0
58,95,1,2,0,1,0,1,0
50,160,4,4,410,0,0,0,1
67,78,4,2,0,0,0,0,0
36,184,2,5,0,0,1,0,1
30,30,3,1,0,1,0,1,0
58,51,2,1,123,1,0,0,0
43,35,1,0,0,0,0,0,0
31,74,4,4,0,0,0,0,0
37,43,4,1,0,0,1,0,0
49,23,2,1,0,1,1,0,0
27,20,4,0,99,1,0,1,0
50,112,1,0,0,0,0,1,0
46,74,3,0,0,1,1,0,0
49,65,2,0,232,0,0,0,0
29,124,2,0,0,0,0,1,0
55,65,3,2,0,0,0,1,0
61,73,3,2,285,0,0,0,0
45,8,2,0,0,0,0,0,0
33,53,3,2,76,1,0,1,0
63,131,3,2,229,1,0,0,1
32,13,4,0,0,1,0,1,0
42,60,1,2,98,1,0,1,0
51,45,1,1,82,1,1,0,0
44,39,2,2,119,0,0,0,0
33,78,4,2,0,0,1,0,0
39,43,3,0,0,1,0,0,0
56,31,2,0,109,1,0,1,0
28,118,3,2,161,0,1,0,1
43,82,3,0,0,1,0,1,0
30,112,3,2,0,1,0,1,0
34,10,1,0,0,1,1,0,0
26,18,2,0,95,0,0,0,0
58,72,3,0,0,1,1,0,0
43,72,4,0,0,1,0,0,0
40,78,1,5,0,1,0,1,0
54,78,3,1,0,0,1,0,0
44,30,1,0,0,1,0,0,0
54,45,3,1,0,0,0,1,0
39,80,2,0,0,0,0,1,0
59,174,1,4,0,1,0,1,0
53,51,2,3,0,1,0,0,0
32,181,1,6,0,1,0,1,0
40,78,4,1,194,1,1,0,0
54,79,3,1,0,0,0,0,0
27,119,1,5,118,1,0,1,0
63,49,4,1,109,1,1,0,0
26,83,3,3,0,1,1,0,1
43,70,3,2,0,1,0,1,0
57,52,3,0,0,1,1,0,0
26,12,4,1,0,1,0,1,0
55,82,4,1,219,0,0,0,0
30,34,2,0,0,1,1,0,0
63,112,4,2,0,1,0,0,0
55,42,3,1,0,1,0,0,0
35,83,2,2,0,0,0,1,0
45,142,1,1,0,1,1,0,1
47,199,2,6,0,1,0,1,0
56,70,3,1,273,1,0,0,0
49,25,2,0,0,1,0,0,0
53,84,2,1,0,1,0,1,0
62,81,3,4,0,0,0,1,0
63,15,2,0,0,0,0,1,0
26,54,3,0,0,1,0,0,0
59,108,4,3,304,1,1,0,1
40,83,4,2,0,1,0,1,0
42,62,1,0,170,1,0,0,0
29,134,2,3,204,0,0,1,0
40,75,3,2,79,0,0,1,0
31,109,2,2,341,0,1,0,0
35,152,2,3,0,1,0,1,0
62,83,4,2,0,0,0,0,0
51,52,4,1,0,1,0,0,0
27,135,3,2,449,0,0,0,1
62,98,1,0,151,1,0,1,0
66,14,4,0,0,0,1,0,0
53,64,4,2,0,1,0,1,0
49,109,2,6,0,0,0,1,0
65,118,1,1,333,1,0,1,0
30,80,4,2,0,1,1,0,0
30,115,4,3,0,1,1,0,1
54,90,1,0,0,1,0,1,0
37,28,4,1,0,1,0,1,0
32,82,2,2,221,1,0,1,0
51,24,3,0,0,1,0,1,0
46,71,2,1,0,1,0,1,0
41,80,1,0,0,0,0,1,0
62,109,4,1,0,1,0,0,0
54,140,1,2,0,1,0,1,0
52,39,4,0,0,1,1,0,0
51,39,1,1,98,1,1,0,0
24,50,3,2,0,0,1,0,0
61,31,2,0,0,1,0,1,0
55,35,3,1,144,1,0,0,0
37,44,4,0,0,0,0,1,0
64,35,1,0,0,1,0,0,0
34,20,2,0,106,1,0,1,0
31,10,4,0,0,1,1,0,0
47,203,2,8,0,1,0,1,0
29,84,3,0,0,0,0,1,0
34,41,4,0,0,0,0,1,0
36,164,2,7,0,1,0,1,0
34,152,2,6,0,0,0,1,0
26,62,4,1,0,0,0,1,0
48,12,4,1,89,0,0,1,0
47,28,4,0,0,1,0,1,0
39,52,1,2,0,0,0,1,0
62,19,3,1,97,1,1,0,0
34,35,3,1,0,0,0,1,0
43,28,4,0,96,1,0,1,0
55,70,3,2,0,1,1,0,0
65,140,1,0,0,0,0,1,0
26,102,4,2,0,0,0,0,0
57,50,4,2,0,1,0,0,0
32,61,3,2,205,1,0,1,0
35,188,2,3,259,1,1,0,1
63,178,4,9,0,0,0,0,1
49,44,4,0,194,1,1,0,0
23,12,4,1,0,0,0,1,0
30,69,4,3,188,0,0,1,0
43,132,1,5,0,0,0,1,0
39,128,2,3,196,1,0,1,0
31,44,4,0,122,1,0,1,0
65,44,1,0,0,1,0,0,0
34,34,2,2,0,1,0,0,0
37,132,2,3,0,0,0,1,0
62,158,2,2,0,0,0,1,0
33,83,1,0,0,1,0,1,0
48,28,1,1,75,1,0,0,0
33,131,3,2,0,0,0,0,1
45,31,3,0,0,1,1,0,0
44,40,4,0,0,1,1,0,0
37,71,2,1,127,0,0,1,0
31,42,2,2,0,1,0,0,0
56,35,3,0,114,0,1,0,0
30,81,2,0,0,1,0,1,0
32,129,4,5,0,0,1,0,1
51,75,1,2,0,0,0,1,0
26,54,4,0,230,0,1,0,0
31,43,1,1,0,0,0,1,0
43,94,4,1,0,0,1,0,0
57,84,4,1,0,0,0,0,0
42,34,1,2,0,0,1,0,0
48,15,4,0,0,1,0,1,0
46,99,2,3,194,1,0,0,0
33,15,1,0,82,1,1,0,0
45,83,4,2,0,1,0,0,0
31,83,4,1,0,1,0,0,0
42,143,1,1,0,1,0,1,0
56,81,4,2,0,1,0,0,0
63,39,1,1,0,0,1,0,0
42,158,2,0,277,0,1,0,1
50,62,1,1,0,0,0,0,0
31,64,2,0,0,1,0,1,0
45,29,1,1,0,0,1,0,0
60,64,3,2,0,1,0,1,0
34,21,4,0,0,1,1,0,0
62,142,2,2,0,0,0,0,1
56,64,3,2,0,0,0,1,0
51,40,4,1,0,0,0,1,0
44,61,3,2,0,0,1,0,0
41,44,1,0,0,0,0,0,0
43,78,3,2,161,1,1,0,0
25,25,2,0,0,0,0,0,0
40,125,2,1,0,0,0,1,0
53,63,2,1,0,1,0,1,0
54,54,1,1,185,1,0,0,0
36,92,2,0,184,0,0,1,0
26,119,2,0,381,1,0,1,0
35,40,1,2,0,1,1,0,0
29,41,1,1,0,0,0,1,0
35,81,2,0,0,1,0,1,0
28,101,3,2,270,0,0,1,0
48,25,4,0,0,0,1,0,0
46,55,1,1,0,0,1,0,0
31,43,1,2,166,0,0,0,0
40,98,2,1,98,1,1,0,0
27,112,4,2,402,1,0,0,0
32,69,4,4,102,1,0,0,0
67,79,4,1,215,1,1,0,0
24,118,2,7,0,1,0,1,0
45,81,3,2,251,1,1,0,0
26,19,1,0,121,1,1,0,0
42,139,2,2,0,1,0,0,1
65,63,3,0,0,1,1,0,0
59,102,2,1,0,1,0,1,0
30,40,4,1,0,1,1,0,0
32,44,1,0,81,1,0,1,0
36,59,3,2,216,0,0,1,0
48,224,2,6,0,1,0,1,0
56,64,2,2,0,0,0,0,0
44,129,2,3,0,1,0,1,0
60,43,1,1,0,1,0,1,0
51,12,3,0,0,1,0,1,0
34,53,3,2,0,1,1,0,0
45,39,2,2,0,0,0,0,0
47,65,1,0,0,0,0,1,0
29,18,1,0,94,1,0,0,0
52,55,1,1,0,0,0,0,0
61,60,1,2,0,1,0,0,0
40,42,2,0,187,1,0,1,0
24,44,3,0,0,0,1,0,0
33,111,2,1,0,0,0,1,0
33,62,1,1,0,1,0,1,0
52,44,2,0,148,0,0,0,0
40,69,1,1,0,0,0,0,0
45,62,3,0,172,1,0,0,0
27,35,1,1,0,0,1,0,0
38,91,1,2,0,1,0,1,0
50,12,1,0,96,0,0,1,0
41,89,3,0,292,1,0,1,0
60,65,4,1,0,1,1,0,0
64,179,2,4,400,0,0,0,1
34,82,2,1,0,1,0,0,0
30,48,1,1,0,1,0,1,0
31,20,4,1,0,1,1,0,0
41,91,1,2,330,1,0,0,0
61,122,2,6,0,1,0,1,0
42,22,1,1,0,1,0,0,0
48,43,2,1,0,1,0,1,0
59,38,4,1,0,0,0,1,0
57,61,3,2,0,1,0,1,0
37,33,4,0,0,0,1,0,0
53,145,1,2,345,0,0,1,0
26,55,3,0,0,1,1,0,0
39,40,1,2,0,1,0,0,0
35,68,2,0,126,0,0,1,0
59,53,3,2,0,1,0,1,0
43,63,3,0,0,0,0,0,0
39,123,2,2,92,0,0,1,0
49,13,2,0,0,1,0,1,0
